season_id,week,guest,home,guest_starters_score,home_starters_score,type,end_type,guest_bench_score,home_bench_score,final_winner,home_advantage
2013,10,GT,SAL,44,37,SEASON,REGULAR,\N,\N,GUEST,Y
2013,10,GAN,CA,43,46,SEASON,REGULAR,\N,\N,HOME,Y
2013,10,CHA,GUE,37,24,SEASON,REGULAR,\N,\N,GUEST,Y
2013,10,PIR,RUD,58,53,SEASON,REGULAR,\N,\N,GUEST,Y
2013,10,COL,VIL,36,47,SEASON,REGULAR,\N,\N,HOME,Y
2013,10,TIZ,TRO,42,30,SEASON,REGULAR,\N,\N,GUEST,Y
2013,11,CHA,SAL,54,43,SEASON,REGULAR,\N,\N,GUEST,Y
2013,11,GT,GUE,51,42,SEASON,REGULAR,\N,\N,GUEST,Y
2013,11,RUD,TIZ,48,51,SEASON,REGULAR,\N,\N,HOME,Y
2013,11,PIR,COL,33,27,SEASON,REGULAR,\N,\N,GUEST,Y
2013,11,CA,VIL,20,69,SEASON,REGULAR,\N,\N,HOME,Y
2013,11,GAN,TRO,41,44,SEASON,REGULAR,\N,\N,HOME,Y
2013,12,VIL,TIZ,47,30,SEASON,REGULAR,\N,\N,GUEST,Y
2013,12,COL,TRO,24,59,SEASON,REGULAR,\N,\N,HOME,Y
2013,12,CA,SAL,37,31,SEASON,REGULAR,\N,\N,GUEST,Y
2013,12,RUD,GUE,59,34,SEASON,REGULAR,\N,\N,GUEST,Y
2013,12,GT,PIR,43,39,SEASON,REGULAR,\N,\N,GUEST,Y
2013,12,CHA,GAN,49,50,SEASON,REGULAR,\N,\N,HOME,Y
2013,13,TRO,TIZ,50,49,SEASON,REGULAR,\N,\N,GUEST,Y
2013,13,VIL,COL,51,30,SEASON,REGULAR,\N,\N,GUEST,Y
2013,13,RUD,SAL,51,53,SEASON,REGULAR,\N,\N,HOME,Y
2013,13,GUE,CA,47,30,SEASON,REGULAR,\N,\N,GUEST,Y
2013,13,PIR,CHA,33,75,SEASON,REGULAR,\N,\N,HOME,Y
2013,13,GT,GAN,70,29,SEASON,REGULAR,\N,\N,GUEST,Y
2013,14,COL,TIZ,34,59,SEASON,REGULAR,\N,\N,HOME,Y
2013,14,TRO,VIL,41,63,SEASON,REGULAR,\N,\N,HOME,Y
2013,14,PIR,GAN,55,43,SEASON,REGULAR,\N,\N,GUEST,Y
2013,14,CHA,GT,50,71,SEASON,REGULAR,\N,\N,HOME,Y
2013,14,SAL,GUE,28,46,SEASON,REGULAR,\N,\N,HOME,Y
2013,14,RUD,CA,48,25,SEASON,REGULAR,\N,\N,GUEST,Y
2013,15,TRO,CHA,44,42,ROUND1,REGULAR,\N,\N,GUEST,Y
2013,15,TIZ,RUD,48,59,ROUND1,REGULAR,\N,\N,HOME,Y
2013,16,TRO,GT,45,73,ROUND2,REGULAR,\N,\N,HOME,Y
2013,16,RUD,VIL,53,56,ROUND2,REGULAR,\N,\N,HOME,Y
2013,17,VIL,GT,45,58,NOPAL_BOWL,REGULAR,\N,\N,HOME,Y
2014,1,SAL,CHA,70,67,SEASON,REGULAR,\N,\N,GUEST,Y
2014,1,GUE,GT,42,39,SEASON,REGULAR,\N,\N,GUEST,Y
2014,1,TIZ,RUD,49,44,SEASON,REGULAR,\N,\N,GUEST,Y
2014,1,COL,PIR,32,48,SEASON,REGULAR,\N,\N,HOME,Y
2014,1,VIL,CA,37,35,SEASON,REGULAR,\N,\N,GUEST,Y
2014,1,TRO,GAN,53,47,SEASON,REGULAR,\N,\N,GUEST,Y
2014,2,CA,SAL,31,48,SEASON,REGULAR,\N,\N,HOME,Y
2014,2,RUD,GUE,21,35,SEASON,REGULAR,\N,\N,HOME,Y
2014,2,PIR,TIZ,52,42,SEASON,REGULAR,\N,\N,GUEST,Y
2014,2,GT,COL,41,65,SEASON,REGULAR,\N,\N,HOME,Y
2014,2,GAN,VIL,51,50,SEASON,REGULAR,\N,\N,GUEST,Y
2014,2,CHA,TRO,51,51,SEASON,BENCH,0,1,HOME,Y
2014,3,COL,TIZ,36,51,SEASON,REGULAR,\N,\N,HOME,Y
2014,3,TRO,VIL,35,55,SEASON,REGULAR,\N,\N,HOME,Y
2014,3,PIR,SAL,19,61,SEASON,REGULAR,\N,\N,HOME,Y
2014,3,GT,CA,39,36,SEASON,REGULAR,\N,\N,GUEST,Y
2014,3,GAN,GUE,20,53,SEASON,REGULAR,\N,\N,HOME,Y
2014,3,CHA,RUD,61,14,SEASON,REGULAR,\N,\N,GUEST,Y
2014,4,GT,PIR,35,44,SEASON,REGULAR,\N,\N,HOME,Y
2014,4,CHA,GAN,18,40,SEASON,REGULAR,\N,\N,HOME,Y
2014,4,SAL,TIZ,33,43,SEASON,REGULAR,\N,\N,HOME,Y
2014,4,CA,COL,31,32,SEASON,REGULAR,\N,\N,HOME,Y
2014,4,GUE,VIL,41,42,SEASON,REGULAR,\N,\N,HOME,Y
2014,4,RUD,TRO,13,53,SEASON,REGULAR,\N,\N,HOME,Y
2014,5,VIL,TIZ,44,58,SEASON,REGULAR,\N,\N,HOME,Y
2014,5,COL,TRO,44,66,SEASON,REGULAR,\N,\N,HOME,Y
2014,5,GAN,SAL,34,48,SEASON,REGULAR,\N,\N,HOME,Y
2014,5,CHA,CA,38,43,SEASON,REGULAR,\N,\N,HOME,Y
2014,5,PIR,GUE,33,43,SEASON,REGULAR,\N,\N,HOME,Y
2014,5,GT,RUD,35,29,SEASON,REGULAR,\N,\N,GUEST,Y
2014,6,PIR,CHA,37,49,SEASON,REGULAR,\N,\N,HOME,Y
2014,6,GT,GAN,20,38,SEASON,REGULAR,\N,\N,HOME,Y
2014,6,GUE,TIZ,44,54,SEASON,REGULAR,\N,\N,HOME,Y
2014,6,RUD,COL,44,52,SEASON,REGULAR,\N,\N,HOME,Y
2014,6,SAL,VIL,44,56,SEASON,REGULAR,\N,\N,HOME,Y
2014,6,CA,TRO,55,55,SEASON,BENCH,0,1,HOME,Y
2014,7,RUD,SAL,18,34,SEASON,REGULAR,\N,\N,HOME,Y
2014,7,GUE,CA,42,48,SEASON,REGULAR,\N,\N,HOME,Y
2014,7,GAN,TIZ,23,59,SEASON,REGULAR,\N,\N,HOME,Y
2014,7,CHA,COL,20,42,SEASON,REGULAR,\N,\N,HOME,Y
2014,7,PIR,VIL,42,31,SEASON,REGULAR,\N,\N,GUEST,Y
2014,7,GT,TRO,33,56,SEASON,REGULAR,\N,\N,HOME,Y
2014,8,PIR,GAN,31,41,SEASON,REGULAR,\N,\N,HOME,Y
2014,8,CHA,GT,44,36,SEASON,REGULAR,\N,\N,GUEST,Y
2014,8,TIZ,CA,50,60,SEASON,REGULAR,\N,\N,HOME,Y
2014,8,COL,GUE,33,40,SEASON,REGULAR,\N,\N,HOME,Y
2014,8,VIL,RUD,39,38,SEASON,REGULAR,\N,\N,GUEST,Y
2014,8,TRO,SAL,93,39,SEASON,REGULAR,\N,\N,GUEST,Y
2014,9,SAL,GUE,34,39,SEASON,REGULAR,\N,\N,HOME,Y
2014,9,RUD,CA,26,47,SEASON,REGULAR,\N,\N,HOME,Y
2014,9,TIZ,GT,62,27,SEASON,REGULAR,\N,\N,GUEST,Y
2014,9,COL,GAN,38,38,SEASON,BENCH,1,0,GUEST,Y
2014,9,VIL,CHA,74,27,SEASON,REGULAR,\N,\N,GUEST,Y
2014,9,TRO,PIR,60,56,SEASON,REGULAR,\N,\N,GUEST,Y
2014,10,SAL,GT,58,44,SEASON,REGULAR,\N,\N,GUEST,Y
2014,10,CA,GAN,16,31,SEASON,REGULAR,\N,\N,HOME,Y
2014,10,GUE,CHA,38,41,SEASON,REGULAR,\N,\N,HOME,Y
2014,10,RUD,PIR,14,29,SEASON,REGULAR,\N,\N,HOME,Y
2014,10,VIL,COL,46,34,SEASON,REGULAR,\N,\N,GUEST,Y
2014,10,TRO,TIZ,69,56,SEASON,REGULAR,\N,\N,GUEST,Y
2014,11,CA,PIR,34,34,SEASON,BENCH,0,1,HOME,Y
2014,11,RUD,GAN,18,59,SEASON,REGULAR,\N,\N,HOME,Y
2014,11,TIZ,CHA,41,31,SEASON,REGULAR,\N,\N,GUEST,Y
2014,11,COL,SAL,39,30,SEASON,REGULAR,\N,\N,GUEST,Y
2014,11,VIL,GT,45,31,SEASON,REGULAR,\N,\N,GUEST,Y
2014,11,TRO,GUE,57,43,SEASON,REGULAR,\N,\N,GUEST,Y
2014,12,TIZ,VIL,44,54,SEASON,REGULAR,\N,\N,HOME,Y
2014,12,TRO,COL,55,38,SEASON,REGULAR,\N,\N,GUEST,Y
2014,12,SAL,CA,55,58,SEASON,REGULAR,\N,\N,HOME,Y
2014,12,GUE,RUD,38,13,SEASON,REGULAR,\N,\N,GUEST,Y
2014,12,PIR,GT,47,44,SEASON,REGULAR,\N,\N,GUEST,Y
2014,12,GAN,CHA,47,13,SEASON,REGULAR,\N,\N,GUEST,Y
2014,13,TIZ,TRO,32,56,SEASON,REGULAR,\N,\N,HOME,Y
2014,13,COL,VIL,43,50,SEASON,REGULAR,\N,\N,HOME,Y
2014,13,SAL,RUD,45,29,SEASON,REGULAR,\N,\N,GUEST,Y
2014,13,CA,GUE,57,40,SEASON,REGULAR,\N,\N,GUEST,Y
2014,13,CHA,PIR,46,31,SEASON,REGULAR,\N,\N,GUEST,Y
2014,13,GAN,GT,49,48,SEASON,REGULAR,\N,\N,GUEST,Y
2014,14,TIZ,COL,38,59,SEASON,REGULAR,\N,\N,HOME,Y
2014,14,VIL,TRO,37,49,SEASON,REGULAR,\N,\N,HOME,Y
2014,14,GAN,PIR,56,71,SEASON,REGULAR,\N,\N,HOME,Y
2014,14,GT,CHA,35,48,SEASON,REGULAR,\N,\N,HOME,Y
2014,14,GUE,SAL,67,57,SEASON,REGULAR,\N,\N,GUEST,Y
2014,14,CA,RUD,42,28,SEASON,REGULAR,\N,\N,GUEST,Y
2014,15,PIR,VIL,31,66,ROUND1,REGULAR,\N,\N,HOME,Y
2014,15,TIZ,GAN,44,54,ROUND1,REGULAR,\N,\N,HOME,Y
2014,16,VIL,TRO,48,47,ROUND2,REGULAR,\N,\N,GUEST,Y
2014,16,GAN,GUE,42,41,ROUND2,REGULAR,\N,\N,GUEST,Y
2014,17,VIL,GAN,46,36,NOPAL_BOWL,REGULAR,\N,\N,GUEST,Y
2015,1,PIR,CA,41,60,SEASON,REGULAR,\N,\N,HOME,Y
2015,1,GAN,ARR,59,45,SEASON,REGULAR,\N,\N,GUEST,Y
2015,1,CHA,TIZ,38,56,SEASON,REGULAR,\N,\N,HOME,Y
2015,1,SAL,COL,44,48,SEASON,REGULAR,\N,\N,HOME,Y
2015,1,GT,VIL,34,40,SEASON,REGULAR,\N,\N,HOME,Y
2015,1,GUE,TRO,46,46,SEASON,BENCH,1,0,GUEST,Y
2015,2,GT,SAL,39,50,SEASON,REGULAR,\N,\N,HOME,Y
2015,2,GAN,CA,31,44,SEASON,REGULAR,\N,\N,HOME,Y
2015,2,CHA,GUE,46,25,SEASON,REGULAR,\N,\N,GUEST,Y
2015,2,PIR,ARR,38,44,SEASON,REGULAR,\N,\N,HOME,Y
2015,2,COL,VIL,63,39,SEASON,REGULAR,\N,\N,GUEST,Y
2015,2,TIZ,TRO,72,49,SEASON,REGULAR,\N,\N,GUEST,Y
2015,3,GUE,SAL,25,50,SEASON,REGULAR,\N,\N,HOME,Y
2015,3,CA,ARR,52,55,SEASON,REGULAR,\N,\N,HOME,Y
2015,3,GT,TIZ,50,44,SEASON,REGULAR,\N,\N,GUEST,Y
2015,3,GAN,COL,38,66,SEASON,REGULAR,\N,\N,HOME,Y
2015,3,PIR,TRO,40,40,SEASON,BENCH,0,1,HOME,Y
2015,3,CHA,VIL,58,70,SEASON,REGULAR,\N,\N,HOME,Y
2015,4,GAN,PIR,19,56,SEASON,REGULAR,\N,\N,HOME,Y
2015,4,GT,CHA,47,26,SEASON,REGULAR,\N,\N,GUEST,Y
2015,4,CA,TIZ,46,20,SEASON,REGULAR,\N,\N,GUEST,Y
2015,4,GUE,COL,37,34,SEASON,REGULAR,\N,\N,GUEST,Y
2015,4,ARR,VIL,26,48,SEASON,REGULAR,\N,\N,HOME,Y
2015,4,SAL,TRO,34,36,SEASON,REGULAR,\N,\N,HOME,Y
2015,5,SAL,ARR,39,38,SEASON,REGULAR,\N,\N,GUEST,Y
2015,5,CA,GUE,22,27,SEASON,REGULAR,\N,\N,HOME,Y
2015,5,TIZ,GAN,48,25,SEASON,REGULAR,\N,\N,GUEST,Y
2015,5,COL,CHA,29,59,SEASON,REGULAR,\N,\N,HOME,Y
2015,5,VIL,PIR,59,61,SEASON,REGULAR,\N,\N,HOME,Y
2015,5,TRO,GT,50,55,SEASON,REGULAR,\N,\N,HOME,Y
2015,6,CHA,PIR,43,50,SEASON,REGULAR,\N,\N,HOME,Y
2015,6,GAN,GT,36,39,SEASON,REGULAR,\N,\N,HOME,Y
2015,6,TIZ,GUE,32,48,SEASON,REGULAR,\N,\N,HOME,Y
2015,6,COL,ARR,42,39,SEASON,REGULAR,\N,\N,GUEST,Y
2015,6,VIL,SAL,47,55,SEASON,REGULAR,\N,\N,HOME,Y
2015,6,TRO,CA,65,48,SEASON,REGULAR,\N,\N,GUEST,Y
2015,7,TIZ,VIL,32,66,SEASON,REGULAR,\N,\N,HOME,Y
2015,7,TRO,COL,51,53,SEASON,REGULAR,\N,\N,HOME,Y
2015,7,SAL,GAN,41,31,SEASON,REGULAR,\N,\N,GUEST,Y
2015,7,CA,CHA,37,11,SEASON,REGULAR,\N,\N,GUEST,Y
2015,7,GUE,PIR,38,49,SEASON,REGULAR,\N,\N,HOME,Y
2015,7,ARR,GT,31,52,SEASON,REGULAR,\N,\N,HOME,Y
2015,8,PIR,GT,46,67,SEASON,REGULAR,\N,\N,HOME,Y
2015,8,GAN,CHA,35,43,SEASON,REGULAR,\N,\N,HOME,Y
2015,8,TIZ,SAL,31,43,SEASON,REGULAR,\N,\N,HOME,Y
2015,8,COL,CA,43,43,SEASON,BENCH,1,0,GUEST,Y
2015,8,VIL,GUE,53,22,SEASON,REGULAR,\N,\N,GUEST,Y
2015,8,TRO,ARR,50,62,SEASON,REGULAR,\N,\N,HOME,Y
2015,9,TIZ,COL,26,48,SEASON,REGULAR,\N,\N,HOME,Y
2015,9,VIL,TRO,32,55,SEASON,REGULAR,\N,\N,HOME,Y
2015,9,SAL,PIR,30,41,SEASON,REGULAR,\N,\N,HOME,Y
2015,9,CA,GT,19,72,SEASON,REGULAR,\N,\N,HOME,Y
2015,9,GUE,GAN,47,57,SEASON,REGULAR,\N,\N,HOME,Y
2015,9,ARR,CHA,45,55,SEASON,REGULAR,\N,\N,HOME,Y
2015,10,SAL,CA,33,37,SEASON,REGULAR,\N,\N,HOME,Y
2015,10,GUE,ARR,28,39,SEASON,REGULAR,\N,\N,HOME,Y
2015,10,TIZ,PIR,56,56,SEASON,BENCH,1,0,GUEST,Y
2015,10,COL,GT,28,55,SEASON,REGULAR,\N,\N,HOME,Y
2015,10,VIL,GAN,17,48,SEASON,REGULAR,\N,\N,HOME,Y
2015,10,TRO,CHA,40,45,SEASON,REGULAR,\N,\N,HOME,Y
2015,11,CHA,SAL,26,28,SEASON,REGULAR,\N,\N,HOME,Y
2015,11,GT,GUE,25,21,SEASON,REGULAR,\N,\N,GUEST,Y
2015,11,ARR,TIZ,72,7,SEASON,REGULAR,\N,\N,GUEST,Y
2015,11,PIR,COL,35,36,SEASON,REGULAR,\N,\N,HOME,Y
2015,11,CA,VIL,65,35,SEASON,REGULAR,\N,\N,GUEST,Y
2015,11,GAN,TRO,28,47,SEASON,REGULAR,\N,\N,HOME,Y
2015,12,VIL,TIZ,49,47,SEASON,REGULAR,\N,\N,GUEST,Y
2015,12,COL,TRO,41,44,SEASON,REGULAR,\N,\N,HOME,Y
2015,12,CA,SAL,61,52,SEASON,REGULAR,\N,\N,GUEST,Y
2015,12,ARR,GUE,57,22,SEASON,REGULAR,\N,\N,GUEST,Y
2015,12,GT,PIR,52,30,SEASON,REGULAR,\N,\N,GUEST,Y
2015,12,CHA,GAN,36,47,SEASON,REGULAR,\N,\N,HOME,Y
2015,13,TRO,TIZ,51,41,SEASON,REGULAR,\N,\N,GUEST,Y
2015,13,VIL,COL,36,30,SEASON,REGULAR,\N,\N,GUEST,Y
2015,13,ARR,SAL,80,43,SEASON,REGULAR,\N,\N,GUEST,Y
2015,13,GUE,CA,33,62,SEASON,REGULAR,\N,\N,HOME,Y
2015,13,PIR,CHA,45,70,SEASON,REGULAR,\N,\N,HOME,Y
2015,13,GT,GAN,43,52,SEASON,REGULAR,\N,\N,HOME,Y
2015,14,COL,TIZ,32,59,SEASON,REGULAR,\N,\N,HOME,Y
2015,14,TRO,VIL,23,36,SEASON,REGULAR,\N,\N,HOME,Y
2015,14,PIR,GAN,59,49,SEASON,REGULAR,\N,\N,GUEST,Y
2015,14,CHA,GT,42,58,SEASON,REGULAR,\N,\N,HOME,Y
2015,14,SAL,GUE,31,34,SEASON,REGULAR,\N,\N,HOME,Y
2015,14,ARR,CA,57,46,SEASON,REGULAR,\N,\N,GUEST,Y
2015,15,CA,COL,38,66,ROUND1,REGULAR,\N,\N,HOME,Y
2015,15,TRO,ARR,51,70,ROUND1,REGULAR,\N,\N,HOME,Y
2015,16,COL,GT,42,67,ROUND2,REGULAR,\N,\N,HOME,Y
2015,16,ARR,VIL,41,45,ROUND2,REGULAR,\N,\N,HOME,Y
2015,17,VIL,GT,32,38,NOPAL_BOWL,REGULAR,\N,\N,HOME,Y
2016,1,PIR,CA,43,27,SEASON,REGULAR,\N,\N,GUEST,Y
2016,1,GAN,ARR,49,34,SEASON,REGULAR,\N,\N,GUEST,Y
2016,1,CHA,TIZ,31,57,SEASON,REGULAR,\N,\N,HOME,Y
2016,1,SAL,COL,52,30,SEASON,REGULAR,\N,\N,GUEST,Y
2016,1,GT,VIL,48,56,SEASON,REGULAR,\N,\N,HOME,Y
2016,1,PD,TRO,33,50,SEASON,REGULAR,\N,\N,HOME,Y
2016,2,GT,SAL,47,37,SEASON,REGULAR,\N,\N,GUEST,Y
2016,2,GAN,CA,57,46,SEASON,REGULAR,\N,\N,GUEST,Y
2016,2,CHA,PD,43,49,SEASON,REGULAR,\N,\N,HOME,Y
2016,2,PIR,ARR,46,41,SEASON,REGULAR,\N,\N,GUEST,Y
2016,2,COL,VIL,25,41,SEASON,REGULAR,\N,\N,HOME,Y
2016,2,TIZ,TRO,36,50,SEASON,REGULAR,\N,\N,HOME,Y
2016,3,PD,SAL,36,48,SEASON,REGULAR,\N,\N,HOME,Y
2016,3,CA,ARR,20,55,SEASON,REGULAR,\N,\N,HOME,Y
2016,3,GT,TIZ,35,66,SEASON,REGULAR,\N,\N,HOME,Y
2016,3,GAN,COL,35,56,SEASON,REGULAR,\N,\N,HOME,Y
2016,3,PIR,TRO,29,52,SEASON,REGULAR,\N,\N,HOME,Y
2016,3,CHA,VIL,39,48,SEASON,REGULAR,\N,\N,HOME,Y
2016,4,GAN,PIR,46,23,SEASON,REGULAR,\N,\N,GUEST,Y
2016,4,GT,CHA,57,54,SEASON,REGULAR,\N,\N,GUEST,Y
2016,4,CA,TIZ,21,26,SEASON,REGULAR,\N,\N,HOME,Y
2016,4,PD,COL,32,13,SEASON,REGULAR,\N,\N,GUEST,Y
2016,4,ARR,VIL,47,43,SEASON,REGULAR,\N,\N,GUEST,Y
2016,4,SAL,TRO,49,39,SEASON,REGULAR,\N,\N,GUEST,Y
2016,5,SAL,ARR,31,51,SEASON,REGULAR,\N,\N,HOME,Y
2016,5,CA,PD,36,43,SEASON,REGULAR,\N,\N,HOME,Y
2016,5,TIZ,GAN,43,49,SEASON,REGULAR,\N,\N,HOME,Y
2016,5,COL,CHA,38,22,SEASON,REGULAR,\N,\N,GUEST,Y
2016,5,VIL,PIR,53,38,SEASON,REGULAR,\N,\N,GUEST,Y
2016,5,TRO,GT,34,49,SEASON,REGULAR,\N,\N,HOME,Y
2016,6,CHA,PIR,40,45,SEASON,REGULAR,\N,\N,HOME,Y
2016,6,GAN,GT,61,35,SEASON,REGULAR,\N,\N,GUEST,Y
2016,6,TIZ,PD,30,34,SEASON,REGULAR,\N,\N,HOME,Y
2016,6,COL,ARR,52,36,SEASON,REGULAR,\N,\N,GUEST,Y
2016,6,VIL,SAL,50,30,SEASON,REGULAR,\N,\N,GUEST,Y
2016,6,TRO,CA,56,43,SEASON,REGULAR,\N,\N,GUEST,Y
2016,7,TIZ,VIL,36,51,SEASON,REGULAR,\N,\N,HOME,Y
2016,7,TRO,COL,35,54,SEASON,REGULAR,\N,\N,HOME,Y
2016,7,SAL,GAN,53,33,SEASON,REGULAR,\N,\N,GUEST,Y
2016,7,CA,CHA,42,43,SEASON,REGULAR,\N,\N,HOME,Y
2016,7,PD,PIR,31,32,SEASON,REGULAR,\N,\N,HOME,Y
2016,7,ARR,GT,41,15,SEASON,REGULAR,\N,\N,GUEST,Y
2016,8,PIR,GT,37,13,SEASON,REGULAR,\N,\N,GUEST,Y
2016,8,GAN,CHA,32,49,SEASON,REGULAR,\N,\N,HOME,Y
2016,8,TIZ,SAL,8,39,SEASON,REGULAR,\N,\N,HOME,Y
2016,8,COL,CA,48,31,SEASON,REGULAR,\N,\N,GUEST,Y
2016,8,VIL,PD,61,43,SEASON,REGULAR,\N,\N,GUEST,Y
2016,8,TRO,ARR,35,41,SEASON,REGULAR,\N,\N,HOME,Y
2016,9,TIZ,COL,41,39,SEASON,REGULAR,\N,\N,GUEST,Y
2016,9,VIL,TRO,43,31,SEASON,REGULAR,\N,\N,GUEST,Y
2016,9,SAL,PIR,11,46,SEASON,REGULAR,\N,\N,HOME,Y
2016,9,CA,GT,22,27,SEASON,REGULAR,\N,\N,HOME,Y
2016,9,PD,GAN,28,57,SEASON,REGULAR,\N,\N,HOME,Y
2016,9,ARR,CHA,49,37,SEASON,REGULAR,\N,\N,GUEST,Y
2016,10,SAL,CA,40,17,SEASON,REGULAR,\N,\N,GUEST,Y
2016,10,PD,ARR,39,57,SEASON,REGULAR,\N,\N,HOME,Y
2016,10,TIZ,PIR,27,49,SEASON,REGULAR,\N,\N,HOME,Y
2016,10,COL,GT,39,57,SEASON,REGULAR,\N,\N,HOME,Y
2016,10,VIL,GAN,62,49,SEASON,REGULAR,\N,\N,GUEST,Y
2016,10,TRO,CHA,52,33,SEASON,REGULAR,\N,\N,GUEST,Y
2016,11,CHA,SAL,25,44,SEASON,REGULAR,\N,\N,HOME,Y
2016,11,GT,PD,21,23,SEASON,REGULAR,\N,\N,HOME,Y
2016,11,ARR,TIZ,31,40,SEASON,REGULAR,\N,\N,HOME,Y
2016,11,PIR,COL,36,39,SEASON,REGULAR,\N,\N,HOME,Y
2016,11,CA,VIL,11,41,SEASON,REGULAR,\N,\N,HOME,Y
2016,11,GAN,TRO,36,47,SEASON,REGULAR,\N,\N,HOME,Y
2016,12,VIL,TIZ,43,42,SEASON,REGULAR,\N,\N,GUEST,Y
2016,12,COL,TRO,46,53,SEASON,REGULAR,\N,\N,HOME,Y
2016,12,CA,SAL,37,36,SEASON,REGULAR,\N,\N,GUEST,Y
2016,12,ARR,PD,42,46,SEASON,REGULAR,\N,\N,HOME,Y
2016,12,GT,PIR,24,55,SEASON,REGULAR,\N,\N,HOME,Y
2016,12,CHA,GAN,48,35,SEASON,REGULAR,\N,\N,GUEST,Y
2016,13,TRO,TIZ,49,48,SEASON,REGULAR,\N,\N,GUEST,Y
2016,13,VIL,COL,60,35,SEASON,REGULAR,\N,\N,GUEST,Y
2016,13,ARR,SAL,51,37,SEASON,REGULAR,\N,\N,GUEST,Y
2016,13,PD,CA,34,25,SEASON,REGULAR,\N,\N,GUEST,Y
2016,13,PIR,CHA,52,43,SEASON,REGULAR,\N,\N,GUEST,Y
2016,13,GT,GAN,34,49,SEASON,REGULAR,\N,\N,HOME,Y
2016,14,COL,TIZ,44,28,SEASON,REGULAR,\N,\N,GUEST,Y
2016,14,TRO,VIL,40,40,SEASON,BENCH,0,1,HOME,Y
2016,14,PIR,GAN,37,35,SEASON,REGULAR,\N,\N,GUEST,Y
2016,14,CHA,GT,39,27,SEASON,REGULAR,\N,\N,GUEST,Y
2016,14,SAL,PD,27,46,SEASON,REGULAR,\N,\N,HOME,Y
2016,14,ARR,CA,35,44,SEASON,REGULAR,\N,\N,HOME,Y
2016,15,PD,TRO,49,61,ROUND1,REGULAR,\N,\N,HOME,Y
2016,15,SAL,ARR,17,47,ROUND1,REGULAR,\N,\N,HOME,Y
2016,16,TRO,VIL,39,57,ROUND2,REGULAR,\N,\N,HOME,Y
2016,16,ARR,PIR,61,61,ROUND2,BENCH,0,1,HOME,Y
2016,17,PIR,VIL,50,49,NOPAL_BOWL,REGULAR,\N,\N,GUEST,Y
2017,1,CHA,VIL,36,31,SEASON,REGULAR,\N,\N,GUEST,Y
2017,1,PIR,CLI,46,23,SEASON,REGULAR,\N,\N,GUEST,Y
2017,1,GT,TRO,26,30,SEASON,REGULAR,\N,\N,HOME,Y
2017,1,GAN,ARR,33,22,SEASON,REGULAR,\N,\N,GUEST,Y
2017,1,PAT,TIZ,41,33,SEASON,REGULAR,\N,\N,GUEST,Y
2017,1,SAL,PD,52,51,SEASON,REGULAR,\N,\N,GUEST,Y
2017,1,BRO,COL,22,46,SEASON,REGULAR,\N,\N,HOME,Y
2017,1,GOA,CB,39,15,SEASON,REGULAR,\N,\N,GUEST,Y
2017,2,PAT,PIR,26,47,SEASON,REGULAR,\N,\N,HOME,Y
2017,2,SAL,GT,20,20,SEASON,BENCH,1,0,GUEST,Y
2017,2,BRO,GAN,43,40,SEASON,REGULAR,\N,\N,GUEST,Y
2017,2,GOA,CHA,43,28,SEASON,REGULAR,\N,\N,GUEST,Y
2017,2,TIZ,CLI,22,40,SEASON,REGULAR,\N,\N,HOME,Y
2017,2,PD,TRO,45,36,SEASON,REGULAR,\N,\N,GUEST,Y
2017,2,COL,ARR,34,44,SEASON,REGULAR,\N,\N,HOME,Y
2017,2,CB,VIL,31,42,SEASON,REGULAR,\N,\N,HOME,Y
2017,3,VIL,PIR,51,40,SEASON,REGULAR,\N,\N,GUEST,Y
2017,3,CLI,GT,56,40,SEASON,REGULAR,\N,\N,GUEST,Y
2017,3,TRO,GAN,48,33,SEASON,REGULAR,\N,\N,GUEST,Y
2017,3,ARR,CHA,41,50,SEASON,REGULAR,\N,\N,HOME,Y
2017,3,TIZ,SAL,38,36,SEASON,REGULAR,\N,\N,GUEST,Y
2017,3,PD,BRO,28,55,SEASON,REGULAR,\N,\N,HOME,Y
2017,3,COL,GOA,58,37,SEASON,REGULAR,\N,\N,GUEST,Y
2017,3,CB,PAT,15,36,SEASON,REGULAR,\N,\N,HOME,Y
2017,4,CHA,GAN,36,34,SEASON,REGULAR,\N,\N,GUEST,Y
2017,4,PIR,GT,32,21,SEASON,REGULAR,\N,\N,GUEST,Y
2017,4,PAT,GOA,45,26,SEASON,REGULAR,\N,\N,GUEST,Y
2017,4,SAL,BRO,35,72,SEASON,REGULAR,\N,\N,HOME,Y
2017,4,ARR,VIL,46,44,SEASON,REGULAR,\N,\N,GUEST,Y
2017,4,CLI,TRO,38,44,SEASON,REGULAR,\N,\N,HOME,Y
2017,4,CB,TIZ,25,21,SEASON,REGULAR,\N,\N,GUEST,Y
2017,4,PD,COL,29,63,SEASON,REGULAR,\N,\N,HOME,Y
2017,5,CHA,PAT,37,60,SEASON,REGULAR,\N,\N,HOME,Y
2017,5,PIR,SAL,29,37,SEASON,REGULAR,\N,\N,HOME,Y
2017,5,GT,BRO,48,26,SEASON,REGULAR,\N,\N,GUEST,Y
2017,5,GAN,GOA,28,45,SEASON,REGULAR,\N,\N,HOME,Y
2017,5,VIL,TIZ,39,34,SEASON,REGULAR,\N,\N,GUEST,Y
